	Phenotype_ID	Description	q	nq	tot	Phenotype_score
1369	HP:0100495	Mastocytosis	0.1	1.0	1	0.0
1370	HP:0004054	Sclerosis of hand bone	0.1	1.0	1	0.0
1371	HP:0008962	Calf muscle hypoplasia	0.1	1.0	1	0.0
1372	HP:0004218	Symphalangism of the 5th finger	0.1	1.0	1	0.0
1373	HP:0012592	Albuminuria	0.1	1.0	1	0.0
1374	HP:0006415	Cortically dense long tubular bones	0.1	1.0	1	0.0
1375	HP:0010852	EEG with photoparoxysmal response	0.1	1.0	1	0.0
1376	HP:0030005	Capillary leak	0.1	1.0	1	0.0
1377	HP:0007774	Hypoplasia of the ciliary body	0.1	1.0	1	0.0
1378	HP:0006930	Frontoparietal cortical dysplasia	0.1	1.0	1	0.0
1379	HP:0005430	Recurrent Neisserial infections	0.1	1.0	1	0.0
1380	HP:0007770	Hypoplasia of the retina	0.1	1.0	1	0.0
1381	HP:0000591	Abnormal sclera morphology	0.1	1.0	1	0.0
1382	HP:0004180	Short distal phalanx of the 3rd finger	0.1	1.0	1	0.0
1383	HP:0008823	Hypoplastic inferior pubic rami	0.1	1.0	1	0.0
1384	HP:0008496	Multiple rows of eyelashes	0.1	1.0	1	0.0
1385	HP:0031166	Eyelid myokymia	0.1	1.0	1	0.0
1386	HP:0100876	Infra-orbital crease	0.1	1.0	1	0.0
1387	HP:0000910	Wide-cupped costochondral junctions	0.1	1.0	1	0.0
1388	HP:0011325	Pansynostosis	0.1	1.0	1	0.0
1389	HP:0003784	Type 1 collagen overmodification	0.1	1.0	1	0.0
1390	HP:0006894	Hypoplastic olfactory lobes	0.1	1.0	1	0.0
1391	HP:0006896	Hypnopompic hallucinations	0.1	1.0	1	0.0
1392	HP:0004947	Arteriovenous fistula	0.1	1.0	1	0.0
1393	HP:0004940	Generalized arterial calcification	0.1	1.0	1	0.0
1394	HP:0430028	Hyperplasia of the maxilla	0.1	1.0	1	0.0
1395	HP:0430026	Abnormality of the shape of the midface	0.1	1.0	1	0.0
1396	HP:0200096	Triangular-shaped open mouth	0.1	1.0	1	0.0
1397	HP:0011530	Retinal hole	0.1	1.0	1	0.0
1398	HP:0011823	Chin with horizontal crease	0.1	1.0	1	0.0
1399	HP:0001322	Brain very small	0.1	1.0	1	0.0
1400	HP:0006514	Intraalveolar nodular calcifications	0.1	1.0	1	0.0
1401	HP:0004000	Cone-shaped distal radial epiphysis	0.1	1.0	1	0.0
1402	HP:0012434	Delayed social development	0.1	1.0	1	0.0
1403	HP:0012430	Cerebral white matter hypoplasia	0.1	1.0	1	0.0
1404	HP:0004948	Vascular tortuosity	0.1	1.0	1	0.0
1405	HP:0005866	Opposable triphalangeal thumb	0.1	1.0	1	0.0
1406	HP:0007948	Dense posterior cortical cataract	0.1	1.0	1	0.0
1407	HP:0007943	Congenital stapes ankylosis	0.1	1.0	1	0.0
1408	HP:0025349	Limbal edema	0.1	1.0	1	0.0
1409	HP:0005868	Metaphyseal enchondromatosis	0.1	1.0	1	0.0
1410	HP:0200098	Absent skin pigmentation	0.1	1.0	1	0.0
1411	HP:0000913	Posterior rib fusion	0.1	1.0	1	0.0
1412	HP:0200094	Frontal open bite	0.1	1.0	1	0.0
1413	HP:0011824	Chin with H-shaped crease	0.1	1.0	1	0.0
1414	HP:0031156	Decreased platelet glycoprotein Ib	0.1	1.0	1	0.0
1415	HP:0006362	Varus deformity of humeral neck	0.1	1.0	1	0.0
1416	HP:0004616	Cleft vertebral arch	0.1	1.0	1	0.0
1417	HP:0004617	Butterfly vertebral arch	0.1	1.0	1	0.0
1418	HP:0006203	Decreased movement range in interphalangeal joints	0.1	1.0	1	0.0
1419	HP:0004619	Lumbar kyphoscoliosis	0.1	1.0	1	0.0
1420	HP:0010242	Aplasia of the proximal phalanges of the hand	0.1	1.0	1	0.0
1421	HP:0040178	Increased level of platelet-activating factor	0.1	1.0	1	0.0
1422	HP:0040175	Platelet-activating factor acetylhydrolase deficiency	0.1	1.0	1	0.0
1423	HP:0005476	Widely patent sagittal suture	0.1	1.0	1	0.0
1424	HP:0001437	Abnormality of the musculature of the lower limbs	0.1	1.0	1	0.0
1425	HP:0005477	Progressive sclerosis of skull base	0.1	1.0	1	0.0
1426	HP:0006095	Wide tufts of distal phalanges	0.1	1.0	1	0.0
1427	HP:0006775	Multiple myeloma	0.1	1.0	1	0.0
1428	HP:0006094	Finger joint hypermobility	0.1	1.0	1	0.0
1429	HP:0006092	Malaligned carpal bone	0.1	1.0	1	0.0
1430	HP:0007889	Iridescent posterior subcapsular cataract	0.1	1.0	1	0.0
1431	HP:0006770	Clear cell renal cell carcinoma	0.1	1.0	1	0.0
1432	HP:0012718	Morphological abnormality of the gastrointestinal tract	0.1	1.0	1	0.0
1433	HP:0005478	Prominent frontal sinuses	0.1	1.0	1	0.0
1434	HP:0011327	Posterior plagiocephaly	0.1	1.0	1	0.0
1435	HP:0007885	Slowed horizontal saccades	0.1	1.0	1	0.0
1436	HP:0200030	Punctate vasculitis skin lesions	0.1	1.0	1	0.0
1437	HP:0200032	Kayser-Fleischer ring	0.1	1.0	1	0.0
1438	HP:0007414	Neonatal wrinkled skin of hands and feet	0.1	1.0	1	0.0
1439	HP:0030683	Vaginitis	0.1	1.0	1	0.0
1440	HP:0008078	Thin metatarsal cortices	0.1	1.0	1	0.0
1441	HP:0012452	Restless legs	0.1	1.0	1	0.0
1442	HP:0030824	Mizuo phenomenon	0.1	1.0	1	0.0
1443	HP:0007411	Hypoplastic-absent sebaceous glands	0.1	1.0	1	0.0
1444	HP:0012325	Chronic myelomonocytic leukemia	0.1	1.0	1	0.0
1445	HP:0000326	Abnormality of the maxilla	0.1	1.0	1	0.0
1446	HP:0001782	Bulbous tips of toes	0.1	1.0	1	0.0
1447	HP:0001785	Ankle swelling	0.1	1.0	1	0.0
1448	HP:0030423	Splenic cyst	0.1	1.0	1	0.0
1449	HP:0010980	Hyperlipoproteinemia	0.1	1.0	1	0.0
1450	HP:0025234	Parasomnia	0.1	1.0	1	0.0
1451	HP:0005243	Partial abdominal muscle agenesis	0.1	1.0	1	0.0
1452	HP:0006784	Paranasal sinus hypoplasia	0.1	1.0	1	0.0
1453	HP:0010664	Fusion of the left and right thalami	0.1	1.0	1	0.0
1454	HP:0006781	Hurthle cell thyroid adenoma	0.1	1.0	1	0.0
1455	HP:0001001	Abnormality of subcutaneous fat tissue	0.1	1.0	1	0.0
1456	HP:0010667	Aplasia of the maxilla	0.1	1.0	1	0.0
1457	HP:0006069	Severe carpal ossification delay	0.1	1.0	1	0.0
1458	HP:0006689	Bacterial endocarditis	0.1	1.0	1	0.0
1459	HP:0005084	Anterior radial head dislocation	0.1	1.0	1	0.0
1460	HP:0005311	Agenesis of pulmonary vessels	0.1	1.0	1	0.0
1461	HP:0005089	Abnormal metaphyseal trabeculation	0.1	1.0	1	0.0
1462	HP:0006146	Broad metacarpal epiphyses	0.1	1.0	1	0.0
1463	HP:0030513	Difficulty adjusting from light to dark	0.1	1.0	1	0.0
1464	HP:0005316	Peripheral pulmonary vessel aplasia	0.1	1.0	1	0.0
1465	HP:0025230	Tendonitis	0.1	1.0	1	0.0
1466	HP:0007880	Marginal corneal dystrophy	0.1	1.0	1	0.0
1467	HP:0008131	Tarsal stippling	0.1	1.0	1	0.0
1468	HP:0011917	Short 5th toe	0.1	1.0	1	0.0
1469	HP:0007648	Punctate cataract	0.1	1.0	1	0.0
1470	HP:0007649	Congenital hypertrophy of retinal pigment epithelium	0.1	1.0	1	0.0
1471	HP:0100795	Abnormally straight spine	0.1	1.0	1	0.0
1472	HP:0040201	Simultanapraxia	0.1	1.0	1	0.0
1473	HP:0008132	Medial rotation of the medial malleolus	0.1	1.0	1	0.0
1474	HP:0008133	Distal tapering of metatarsals	0.1	1.0	1	0.0
1475	HP:0100799	Neoplasm of the middle ear	0.1	1.0	1	0.0
1476	HP:0007131	Acute demyelinating polyneuropathy	0.1	1.0	1	0.0
1477	HP:0008134	Irregular tarsal ossification	0.1	1.0	1	0.0
1478	HP:0012297	Slender proximal phalanx of finger	0.1	1.0	1	0.0
1479	HP:0012296	Slender distal phalanx of finger	0.1	1.0	1	0.0
1480	HP:0012299	Long distal phalanx of finger	0.1	1.0	1	0.0
1481	HP:0011581	Double outlet left ventricle	0.1	1.0	1	0.0
1482	HP:0011856	Pica	0.1	1.0	1	0.0
1483	HP:0030953	Conjunctival hyperemia	0.1	1.0	1	0.0
1484	HP:0008188	Thyroid dysgenesis	0.1	1.0	1	0.0
1485	HP:0008138	Equinus calcaneus	0.1	1.0	1	0.0
1486	HP:0030951	Skeletal muscle fibrosis	0.1	1.0	1	0.0
1487	HP:0100827	Lymphocytosis	0.1	1.0	1	0.0
1488	HP:0009523	Triangular epiphysis of the middle phalanx of the 2nd finger	0.1	1.0	1	0.0
1489	HP:0002848	Specific anti-polysaccharide antibody deficiency	0.1	1.0	1	0.0
1490	HP:0009527	Enlarged epiphysis of the proximal phalanx of the 2nd finger	0.1	1.0	1	0.0
1491	HP:0008001	Foveal hyperpigmentation	0.1	1.0	1	0.0
1492	HP:0006424	Elongated radius	0.1	1.0	1	0.0
1493	HP:0008318	Elevated leukocyte alkaline phosphatase	0.1	1.0	1	0.0
1494	HP:0000866	Euthyroid multinodular goiter	0.1	1.0	1	0.0
1495	HP:0012578	Membranous nephropathy	0.1	1.0	1	0.0
1496	HP:0011622	Inlet ventricular septal defect	0.1	1.0	1	0.0
1497	HP:0005372	Abnormality of B cell physiology	0.1	1.0	1	0.0
1498	HP:0012869	Acephalic spermatozoa	0.1	1.0	1	0.0
1499	HP:0006927	Unilateral polymicrogyria	0.1	1.0	1	0.0
1500	HP:0012868	Sperm tail anomaly	0.1	1.0	1	0.0
1501	HP:0006769	Myxoid subcutaneous tumors	0.1	1.0	1	0.0
1502	HP:0008264	Neutrophil inclusion bodies	0.1	1.0	1	0.0
1503	HP:0009436	Triangular shaped middle phalanx of the 3rd finger	0.1	1.0	1	0.0
1504	HP:0012863	Abnormal male germ cell morphology	0.1	1.0	1	0.0
1505	HP:0012574	Mesangial hypercellularity	0.1	1.0	1	0.0
1506	HP:0012865	Sperm head anomaly	0.1	1.0	1	0.0
1507	HP:0006174	Metacarpal diaphyseal endosteal sclerosis	0.1	1.0	1	0.0
1508	HP:0100309	Subdural hemorrhage	0.1	1.0	1	0.0
1509	HP:0006692	Short chordae tendineae of the tricuspid valve	0.1	1.0	1	0.0
1510	HP:0003271	Visceromegaly	0.1	1.0	1	0.0
1511	HP:0007097	Cranial nerve motor loss	0.1	1.0	1	0.0
1512	HP:0006691	Pulmonic valve myxoma	0.1	1.0	1	0.0
1513	HP:0002831	Long coccyx	0.1	1.0	1	0.0
1514	HP:0030348	Increased circulating androgen level	0.1	1.0	1	0.0
1515	HP:0012720	Neoplasm of the nose	0.1	1.0	1	0.0
1516	HP:0006353	Hypoplasia of the tooth germ	0.1	1.0	1	0.0
1517	HP:0009713	Spinal hemangioblastoma	0.1	1.0	1	0.0
1518	HP:0011510	Drusen	0.1	1.0	1	0.0
1519	HP:0005001	Recurrent patellar dislocation	0.1	1.0	1	0.0
1520	HP:0011623	Muscular ventricular septal defect	0.1	1.0	1	0.0
1521	HP:0030346	Abnormal circulating follicle-stimulating hormone level	0.1	1.0	1	0.0
1522	HP:0010927	Abnormality of divalent inorganic cation homeostasis	0.1	1.0	1	0.0
1523	HP:0040307	Male sexual dysfunction	0.1	1.0	1	0.0
1524	HP:0007599	Generalized reticulate brown pigmentation	0.1	1.0	1	0.0
1525	HP:0003651	Foam cells	0.1	1.0	1	0.0
1526	HP:0100959	Dense metaphyseal bands	0.1	1.0	1	0.0
1527	HP:0008762	Repetitive compulsive behavior	0.1	1.0	1	0.0
1528	HP:0012389	Appendicular hypotonia	0.1	1.0	1	0.0
1529	HP:0031798	Elevated apolipoprotein B level	0.1	1.0	1	0.0
1530	HP:0030290	Unossified sacrum	0.1	1.0	1	0.0
1531	HP:0007529	Hidrotic ectodermal dysplasia	0.1	1.0	1	0.0
1532	HP:0010558	Abnormality of the clivus	0.1	1.0	1	0.0
1533	HP:0030022	Question mark ear	0.1	1.0	1	0.0
1534	HP:0007526	Hypopigmented skin patches on arms	0.1	1.0	1	0.0
1535	HP:0030021	Auricular tag	0.1	1.0	1	0.0
1536	HP:0008390	Recurrent loss of toenails and fingernails	0.1	1.0	1	0.0
1537	HP:0025507	Yellow papule	0.1	1.0	1	0.0
1538	HP:0007525	Yellow subcutaneous tissue covered by thin, scaly skin	0.1	1.0	1	0.0
1539	HP:0100953	Enlarged interhemispheric fissure	0.1	1.0	1	0.0
1540	HP:0030341	Decreased circulating follicle stimulating hormone level	0.1	1.0	1	0.0
1541	HP:0012168	Head-banging	0.1	1.0	1	0.0
1542	HP:0030127	Endometriosis	0.1	1.0	1	0.0
1543	HP:0008263	Thyroid defect in oxidation and organification of iodide	0.1	1.0	1	0.0
1544	HP:0010647	Abnormal elasticity of skin	0.1	1.0	1	0.0
1545	HP:0008394	Congenital onychodystrophy	0.1	1.0	1	0.0
1546	HP:0010644	Midnasal stenosis	0.1	1.0	1	0.0
1547	HP:0005483	Abnormal epiglottis morphology	0.1	1.0	1	0.0
1548	HP:0010943	Echogenic fetal bowel	0.1	1.0	1	0.0
1549	HP:0007813	Nongranulomatous uveitis	0.1	1.0	1	0.0
1550	HP:0007812	Herpetiform corneal ulceration	0.1	1.0	1	0.0
1551	HP:0012520	Perivascular spaces	0.1	1.0	1	0.0
1552	HP:0005972	Respiratory acidosis	0.1	1.0	1	0.0
1553	HP:0008542	Low-frequency hearing loss	0.1	1.0	1	0.0
1554	HP:0009092	Progressive alveolar ridge hypertropy	0.1	1.0	1	0.0
1555	HP:0005976	Hyperkalemic metabolic acidosis	0.1	1.0	1	0.0
1556	HP:0008541	Superiorly displaced ears	0.1	1.0	1	0.0
1557	HP:0200143	Megaloblastic erythroid hyperplasia	0.1	1.0	1	0.0
1558	HP:0005130	Restrictive heart failure	0.1	1.0	1	0.0
1559	HP:0004938	Tortuous cerebral arteries	0.1	1.0	1	0.0
1560	HP:0009587	Triangular shaped proximal phalanx of the 2nd finger	0.1	1.0	1	0.0
1561	HP:0009094	Cleft lower alveolar ridge	0.1	1.0	1	0.0
1562	HP:0012526	Absence of alpha granules	0.1	1.0	1	0.0
1563	HP:0012521	Optic nerve aplasia	0.1	1.0	1	0.0
1564	HP:0006350	Obliteration of the pulp chamber	0.1	1.0	1	0.0
1565	HP:0005132	Pericardial constriction	0.1	1.0	1	0.0
1566	HP:0011339	Abnormality of upper lip vermillion	0.1	1.0	1	0.0
1567	HP:0006119	Proximal tapering of metacarpals	0.1	1.0	1	0.0
1568	HP:0004758	Effort-induced polymorphic ventricular tachycardias	0.1	1.0	1	0.0
1569	HP:0006446	Dysplastic patella	0.1	1.0	1	0.0
1570	HP:0006112	Expanded phalanges with widened medullary cavities	0.1	1.0	1	0.0
1571	HP:0006442	Hypoplasia of proximal fibula	0.1	1.0	1	0.0
1572	HP:0006440	Increased density of long bone diaphyses	0.1	1.0	1	0.0
1573	HP:0005136	Mitral annular calcification	0.1	1.0	1	0.0
1574	HP:0008845	Mesomelic short stature	0.1	1.0	1	0.0
1575	HP:0007326	Progressive choreoathetosis	0.1	1.0	1	0.0
1576	HP:0005973	Fructose intolerance	0.1	1.0	1	0.0
1577	HP:0011840	Abnormality of T cell physiology	0.1	1.0	1	0.0
1578	HP:0008194	Multiple pancreatic beta-cell adenomas	0.1	1.0	1	0.0
1579	HP:0009145	Abnormal cerebral artery morphology	0.1	1.0	1	0.0
1580	HP:0100266	Synostosis of carpals/tarsals	0.1	1.0	1	0.0
1581	HP:0006603	Flared, irregular rib ends	0.1	1.0	1	0.0
1582	HP:0006077	Absent proximal finger flexion creases	0.1	1.0	1	0.0
1583	HP:0001412	Enteroviral hepatitis	0.1	1.0	1	0.0
1584	HP:0010027	Broad 1st metacarpal	0.1	1.0	1	0.0
1585	HP:0008470	Lower thoracic interpediculate narrowness	0.1	1.0	1	0.0
1586	HP:0011848	Abdominal colic	0.1	1.0	1	0.0
1587	HP:0008475	Hypoplastic sacral vertebrae	0.1	1.0	1	0.0
1588	HP:0006355	Agenesis of mandibular central incisor	0.1	1.0	1	0.0
1589	HP:0100023	Recurrent hand flapping	0.1	1.0	1	0.0
1590	HP:0008477	Poorly ossified cervical vertebrae	0.1	1.0	1	0.0
1591	HP:0006608	Midclavicular hypoplasia	0.1	1.0	1	0.0
1592	HP:0008476	Irregular sclerotic endplates	0.1	1.0	1	0.0
1593	HP:0008478	Scheuermann-like vertebral changes	0.1	1.0	1	0.0
1594	HP:0007913	Reticular retinal dystrophy	0.1	1.0	1	0.0
1595	HP:0100836	Malignant neoplasm of the central nervous system	0.1	1.0	1	0.0
1596	HP:0025128	Reduced intraabdominal adipose tissue	0.1	1.0	1	0.0
1597	HP:0007911	Congenital bilateral ptosis	0.1	1.0	1	0.0
1598	HP:0004472	Mandibular hyperostosis	0.1	1.0	1	0.0
1599	HP:0025124	Fragile teeth	0.1	1.0	1	0.0
1600	HP:0002501	Spasticity of pharyngeal muscles	0.1	1.0	1	0.0
1601	HP:0011847	Giant cell tumor of bone	0.1	1.0	1	0.0
1602	HP:0002505	Progressive inability to walk	0.1	1.0	1	0.0
1603	HP:0007006	Dorsal column degeneration	0.1	1.0	1	0.0
1604	HP:0012662	Parietal hypometabolism in FDG PET	0.1	1.0	1	0.0
1605	HP:0006276	Hyperechogenic pancreas	0.1	1.0	1	0.0
1606	HP:0003332	Absent primary metaphyseal spongiosa	0.1	1.0	1	0.0
1607	HP:0031139	Frog-leg posture	0.1	1.0	1	0.0
1608	HP:0001713	Abnormal cardiac ventricle morphology	0.1	1.0	1	0.0
1609	HP:0008354	Factor X activation deficiency	0.1	1.0	1	0.0
1610	HP:0008353	Neutral hyperaminoaciduria	0.1	1.0	1	0.0
1611	HP:0010696	Polar cataract	0.1	1.0	1	0.0
1612	HP:0010832	Abnormality of pain sensation	0.1	1.0	1	0.0
1613	HP:0008259	Adrenocorticotropin receptor defect	0.1	1.0	1	0.0
1614	HP:0008964	Nonprogressive muscular atrophy	0.1	1.0	1	0.0
1615	HP:0005235	Jejunal atresia	0.1	1.0	1	0.0
1616	HP:0006283	Multiple unerupted teeth	0.1	1.0	1	0.0
1617	HP:0010078	Bullet-shaped distal phalanx of the hallux	0.1	1.0	1	0.0
1618	HP:0003337	Reduced prothrombin consumption	0.1	1.0	1	0.0
1619	HP:0007482	Generalized papillary lesions	0.1	1.0	1	0.0
1620	HP:0003729	Enteroviral dermatomyositis syndrome	0.1	1.0	1	0.0
1621	HP:0006825	Pallor of dorsal columns of the spinal cord	0.1	1.0	1	0.0
1622	HP:0003339	Pyrimidine-responsive megaloblastic anemia	0.1	1.0	1	0.0
1623	HP:0006531	Pleural lymphangiectasia	0.1	1.0	1	0.0
1624	HP:0005233	Hypoplasia of the gallbladder	0.1	1.0	1	0.0
1625	HP:0006821	Polymicrogyria, anterior to posterior gradient	0.1	1.0	1	0.0
1626	HP:0002681	Deformed sella turcica	0.1	1.0	1	0.0
1627	HP:0007717	Chronic irritative conjunctivitis	0.1	1.0	1	0.0
1628	HP:0008953	Pectoralis major hypoplasia	0.1	1.0	1	0.0
1629	HP:0000422	Abnormality of the nasal bridge	0.1	1.0	1	0.0
1630	HP:0007489	Diffuse telangiectasia	0.1	1.0	1	0.0
1631	HP:0002933	Ventral hernia	0.1	1.0	1	0.0
1632	HP:0007277	Paucity of anterior horn motor neurons	0.1	1.0	1	0.0
1633	HP:0001711	Abnormal left ventricle morphology	0.1	1.0	1	0.0
1634	HP:0004763	Paroxysmal supraventricular tachycardia	0.1	1.0	1	0.0
1635	HP:0010922	Membranous cataract	0.1	1.0	1	0.0
1636	HP:0100634	Neuroendocrine neoplasm	0.1	1.0	1	0.0
1637	HP:0005655	Multiple digital exostoses	0.1	1.0	1	0.0
1638	HP:0030468	Abnormal multifocal electroretinogram	0.1	1.0	1	0.0
1639	HP:0004676	Prominent supraorbital arches in adult	0.1	1.0	1	0.0
1640	HP:0011864	Elevated plasma pyrophosphate	0.1	1.0	1	0.0
1641	HP:0010744	Absent metatarsal bone	0.1	1.0	1	0.0
1642	HP:0005768	2-4 toe cutaneous syndactyly	0.1	1.0	1	0.0
1643	HP:0005769	Fifth finger distal phalanx clinodactyly	0.1	1.0	1	0.0
1644	HP:0004529	Atrophic, patchy alopecia	0.1	1.0	1	0.0
1645	HP:0005766	Disproportionate shortening of the tibia	0.1	1.0	1	0.0
1646	HP:0008835	Multicentric femoral head ossification	0.1	1.0	1	0.0
1647	HP:0005645	Intervertebral disk calcification	0.1	1.0	1	0.0
1648	HP:0000287	Increased facial adipose tissue	0.1	1.0	1	0.0
1649	HP:0007232	Spinocerebellar tract disease in lower limbs	0.1	1.0	1	0.0
1650	HP:0006060	Tombstone-shaped proximal phalanges	0.1	1.0	1	0.0
1651	HP:0006499	Abnormality of femoral epiphysis	0.1	1.0	1	0.0
1652	HP:0030983	Ovarian thecoma	0.1	1.0	1	0.0
1653	HP:0001983	Reduced lymphocyte surface expression of CD43	0.1	1.0	1	0.0
1654	HP:0004761	Post-angioplasty coronary artery restenosis	0.1	1.0	1	0.0
1655	HP:0004540	Congenital, generalized hypertrichosis	0.1	1.0	1	0.0
1656	HP:0001710	Conotruncal defect	0.1	1.0	1	0.0
1657	HP:0004019	Radial metaphyseal irregularity	0.1	1.0	1	0.0
1658	HP:0008922	Childhood-onset short-trunk short stature	0.1	1.0	1	0.0
1659	HP:0007483	Depigmentation/hyperpigmentation of skin	0.1	1.0	1	0.0
1660	HP:0008767	Self-mutilation of tongue and lips due to involuntary movements	0.1	1.0	1	0.0
1661	HP:0008812	Flattened femoral head	0.1	1.0	1	0.0
1662	HP:0011349	Abducens palsy	0.1	1.0	1	0.0
1663	HP:0011931	Abnormality of the cerebellar peduncle	0.1	1.0	1	0.0
1664	HP:0011466	Aplasia/Hypoplasia of the gallbladder	0.1	1.0	1	0.0
1665	HP:0030613	Abnormal foveal morphology on macular OCT	0.1	1.0	1	0.0
1666	HP:0007375	Abnormality of the septum pellucidum	0.1	1.0	1	0.0
1667	HP:0009060	Scapular muscle atrophy	0.1	1.0	1	0.0
1668	HP:0007432	Intermittent generalized erythematous papular rash	0.1	1.0	1	0.0
1669	HP:0010881	Abnormality of the umbilical cord	0.1	1.0	1	0.0
1670	HP:0500011	Moon facies	0.1	1.0	1	0.0
1671	HP:0030804	Trachyonychia	0.1	1.0	1	0.0
1672	HP:0010339	Flexion contracture of the 4th toe	0.1	1.0	1	0.0
1673	HP:0030802	Lower eyelid retraction	0.1	1.0	1	0.0
1674	HP:0007480	Decreased sweating due to autonomic dysfunction	0.1	1.0	1	0.0
1675	HP:0003614	Trimethylaminuria	0.1	1.0	1	0.0
1676	HP:0030157	Flank pain	0.1	1.0	1	0.0
1677	HP:0009069	Lethal infantile mitochondrial myopathy	0.1	1.0	1	0.0
1678	HP:0004042	Ulnar metaphyseal irregularity	0.1	1.0	1	0.0
1679	HP:0005151	Preductal coarctation of the aorta	0.1	1.0	1	0.0
1680	HP:0005150	Abnormal atrioventricular conduction	0.1	1.0	1	0.0
1681	HP:0005278	Hypoplastic nasal tip	0.1	1.0	1	0.0
1682	HP:0007590	Aplasia cutis congenita over posterior parietal area	0.1	1.0	1	0.0
1683	HP:0000309	Abnormality of the midface	0.1	1.0	1	0.0
1684	HP:0100508	Abnormality of vitamin metabolism	0.1	1.0	1	0.0
1685	HP:0010965	Abnormality of phytanic acid metabolism	0.1	1.0	1	0.0
1686	HP:0012347	Abnormal protein N-linked glycosylation	0.1	1.0	1	0.0
1687	HP:0009802	Aplasia of the phalanges of the hand	0.1	1.0	1	0.0
1688	HP:0011067	Mesiodens	0.1	1.0	1	0.0
1689	HP:0009603	Deviation of the thumb	0.1	1.0	1	0.0
1690	HP:0005050	Anterolateral radial head dislocation	0.1	1.0	1	0.0
1691	HP:0006302	Dagger-shaped pulp calcifications	0.1	1.0	1	0.0
1692	HP:0025010	Foveal atrophy	0.1	1.0	1	0.0
1693	HP:0000429	Abnormality of the nasal alae	0.1	1.0	1	0.0
1694	HP:0030667	Peripheral retinal neovascularization	0.1	1.0	1	0.0
1695	HP:0025012	Status cribrosum	0.1	1.0	1	0.0
1696	HP:0010844	EEG with multifocal slow activity	0.1	1.0	1	0.0
1697	HP:0012266	T-wave alternans	0.1	1.0	1	0.0
1698	HP:0410027	Alveolar bone loss around teeth	0.1	1.0	1	0.0
1699	HP:0012268	Myxoid liposarcoma	0.1	1.0	1	0.0
1700	HP:0007661	Abnormality of chorioretinal pigmentation	0.1	1.0	1	0.0
1701	HP:0007667	Peripheral cystoid retinal degeneration	0.1	1.0	1	0.0
1702	HP:0008687	Hypoplasia of the prostate	0.1	1.0	1	0.0
1703	HP:0007668	Impaired pursuit initiation and maintenance	0.1	1.0	1	0.0
1704	HP:0004968	Recurrent cerebral hemorrhage	0.1	1.0	1	0.0
1705	HP:0010846	EEG with persistent abnormal rhythmic activity	0.1	1.0	1	0.0
1706	HP:0012313	Heberden's node	0.1	1.0	1	0.0
1707	HP:0009608	Complete duplication of proximal phalanx of the thumb	0.1	1.0	1	0.0
1708	HP:0002055	Curved linear dimple below the lower lip	0.1	1.0	1	0.0
1709	HP:0011166	Focal myoclonic seizures	0.1	1.0	1	0.0
1710	HP:0004961	Pulmonary artery sling	0.1	1.0	1	0.0
1711	HP:0004960	Absent pulmonary artery	0.1	1.0	1	0.0
1712	HP:0200003	Splayed epiphyses	0.1	1.0	1	0.0
1713	HP:0004673	Decreased facial expression	0.1	1.0	1	0.0
1714	HP:0100537	Fasciitis	0.1	1.0	1	0.0
1715	HP:0006201	Hypermobility of distal interphalangeal joints	0.1	1.0	1	0.0
1716	HP:0006794	Loss of ability to walk in first decade	0.1	1.0	1	0.0
1717	HP:0030368	Hyperphalangy of the 2nd finger	0.1	1.0	1	0.0
1718	HP:0005229	Jejunoileal ulceration	0.1	1.0	1	0.0
1719	HP:0010064	Symphalangism affecting the phalanges of the hallux	0.1	1.0	1	0.0
1720	HP:0010903	Abnormality of glutamine metabolism	0.1	1.0	1	0.0
1721	HP:0010904	Abnormality of histidine metabolism	0.1	1.0	1	0.0
